INFO  2019-06-06 15:14:49,220 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Create (PMTool16Bit.Application) in 358.7676ms
INFO  2019-06-06 15:14:49,220 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 370.523ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:16:16,906 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 PUT http://localhost:21021/api/services/app/ProjectService/Update application/json-patch+json 357
WARN  2019-06-06 15:16:16,906 [29   ] pNetCore.Cors.Infrastructure.CorsService - The CORS protocol does not allow specifying a wildcard (any) origin and credentials at the same time. Configure the policy by listing individual origins if credentials needs to be supported.
INFO  2019-06-06 15:16:16,906 [29   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2019-06-06 15:16:16,907 [29   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:16:16,915 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Update", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Update (PMTool16Bit.Application)
WARN  2019-06-06 15:16:16,915 [29   ] pNetCore.Cors.Infrastructure.CorsService - The CORS protocol does not allow specifying a wildcard (any) origin and credentials at the same time. Configure the policy by listing individual origins if credentials needs to be supported.
INFO  2019-06-06 15:16:16,915 [29   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2019-06-06 15:16:16,945 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Update (PMTool16Bit.Application) with arguments ([ProjectUpdateDto 3]) - Validation state: Valid
INFO  2019-06-06 15:16:17,084 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Update (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 135.1108ms.
INFO  2019-06-06 15:16:17,094 [29   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:16:17,100 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Update (PMTool16Bit.Application) in 184.7945ms
INFO  2019-06-06 15:16:17,100 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 193.9908ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:16:51,204 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=3  
INFO  2019-06-06 15:16:51,205 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:16:51,223 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:16:51,237 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:16:51,416 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 179.3324ms.
INFO  2019-06-06 15:16:51,424 [36   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:16:51,424 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 200.8289ms
INFO  2019-06-06 15:16:51,424 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 220.237ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:17:01,081 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=2  
INFO  2019-06-06 15:17:01,081 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:17:01,088 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:17:01,090 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:17:01,139 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 48.9445ms.
INFO  2019-06-06 15:17:01,156 [38   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:17:01,157 [38   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 68.1638ms
INFO  2019-06-06 15:17:01,157 [38   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 76.255ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:17:08,185 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=3  
INFO  2019-06-06 15:17:08,186 [36   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:17:08,191 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:17:08,193 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:17:08,197 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.3251ms.
INFO  2019-06-06 15:17:08,204 [38   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:17:08,204 [38   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 13.0623ms
INFO  2019-06-06 15:17:08,204 [38   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 19.3232ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:17:08,584 [32   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=3  
INFO  2019-06-06 15:17:08,585 [32   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:17:08,588 [32   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:17:08,590 [32   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:17:08,593 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.3374ms.
INFO  2019-06-06 15:17:08,599 [36   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:17:08,599 [36   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 10.8772ms
INFO  2019-06-06 15:17:08,599 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.3872ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:17:20,224 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/GetAll  
INFO  2019-06-06 15:17:20,225 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:17:20,243 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.GetAll (PMTool16Bit.Application)
INFO  2019-06-06 15:17:20,252 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.GetAll (PMTool16Bit.Application) with arguments (PMTool16Bit.Services.ProjectFilter) - Validation state: Valid
INFO  2019-06-06 15:17:20,318 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.GetAll (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 66.1324ms.
INFO  2019-06-06 15:17:20,323 [34   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:17:20,327 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.GetAll (PMTool16Bit.Application) in 84.0445ms
INFO  2019-06-06 15:17:20,327 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 102.6183ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:18:54,797 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/User/Get?Id=3  
INFO  2019-06-06 15:18:54,798 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:18:54,831 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "User"}. Executing action PMTool16Bit.Users.UserAppService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:18:54,837 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Users.UserAppService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int64]) - Validation state: Valid
INFO  2019-06-06 15:18:54,902 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Users.UserAppService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 64.5111ms.
INFO  2019-06-06 15:18:54,910 [34   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:18:54,911 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Users.UserAppService.Get (PMTool16Bit.Application) in 79.7652ms
INFO  2019-06-06 15:18:54,911 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 113.8965ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:19:24,226 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=3  
INFO  2019-06-06 15:19:24,226 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:19:24,233 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:19:24,235 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:19:24,263 [41   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 27.098ms.
INFO  2019-06-06 15:19:24,273 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:19:24,273 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 39.6333ms
INFO  2019-06-06 15:19:24,273 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 47.6641ms 200 application/json; charset=utf-8
INFO  2019-06-06 15:19:33,204 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2019-06-06 15:19:33,206 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.0483ms 200 text/html
INFO  2019-06-06 15:19:33,272 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2019-06-06 15:19:33,275 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2019-06-06 15:19:33,282 [41   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2019-06-06 15:19:33,285 [42   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2019-06-06 15:19:33,296 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2019-06-06 15:19:33,307 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
INFO  2019-06-06 15:19:33,310 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 25.1547ms 200 text/css
INFO  2019-06-06 15:19:33,321 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-standalone-preset.js'. Physical path: 'N/A'
INFO  2019-06-06 15:19:33,321 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 48.5893ms 200 application/javascript
INFO  2019-06-06 15:19:33,358 [42   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui-bundle.js'. Physical path: 'N/A'
INFO  2019-06-06 15:19:33,358 [42   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 62.7439ms 200 application/javascript
INFO  2019-06-06 15:19:33,700 [41   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.swagger.js'. Physical path: 'D:\PMTool16Bit\PMTool16Bit_Core\src\PMTool16Bit.Web.Host\wwwroot\swagger\ui\abp.swagger.js'
INFO  2019-06-06 15:19:33,700 [41   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 418.3507ms 200 application/javascript
INFO  2019-06-06 15:19:33,701 [34   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'D:\PMTool16Bit\PMTool16Bit_Core\src\PMTool16Bit.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2019-06-06 15:19:33,701 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 426.5182ms 200 application/javascript
INFO  2019-06-06 15:19:34,324 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2019-06-06 15:19:34,326 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:19:34,359 [41   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-32x32.png  
INFO  2019-06-06 15:19:34,360 [41   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
INFO  2019-06-06 15:19:34,360 [41   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.9168ms 200 image/png
INFO  2019-06-06 15:19:34,371 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 46.516ms 200 application/json;charset=utf-8
INFO  2019-06-06 15:19:41,552 [34   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/ProjectService/Get?Id=3  
INFO  2019-06-06 15:19:41,553 [34   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-06-06 15:19:41,557 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "Get", controller = "ProjectService"}. Executing action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application)
INFO  2019-06-06 15:19:41,558 [34   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) with arguments (Abp.Application.Services.Dto.EntityDto`1[System.Int32]) - Validation state: Valid
INFO  2019-06-06 15:19:41,562 [41   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.6598ms.
INFO  2019-06-06 15:19:41,571 [41   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-06-06 15:19:41,571 [41   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action PMTool16Bit.Services.ProjectService.Get (PMTool16Bit.Application) in 14.699ms
INFO  2019-06-06 15:19:41,571 [41   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 19.3674ms 200 application/json; charset=utf-8
DEBUG 2019-06-06 15:28:13,641 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2019-06-06 15:28:13,695 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2019-06-06 15:28:13,710 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PMTool16Bit.Web.Host.Startup.PMTool16BitWebHostModule, PMTool16Bit.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,713 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PMTool16Bit.PMTool16BitWebCoreModule, PMTool16Bit.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,714 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PMTool16Bit.PMTool16BitApplicationModule, PMTool16Bit.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,714 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PMTool16Bit.PMTool16BitCoreModule, PMTool16Bit.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,714 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,714 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,714 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,715 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,715 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: PMTool16Bit.EntityFrameworkCore.PMTool16BitEntityFrameworkModule, PMTool16Bit.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,715 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,715 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,716 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,716 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,716 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,716 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=4.3.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:13,720 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2019-06-06 15:28:13,780 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-06-06 15:28:13,780 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-06-06 15:28:13,780 [1    ] o.Configuration.LanguageManagementConfig - Converted PMTool16Bit (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-06-06 15:28:13,780 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-06-06 15:28:14,036 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: PMTool16Bit.EntityFrameworkCore.PMTool16BitDbContext, PMTool16Bit.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-06-06 15:28:14,471 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2019-06-06 15:28:14,505 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2019-06-06 15:28:14,516 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2019-06-06 15:28:14,521 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: PMTool16Bit
DEBUG 2019-06-06 15:28:14,524 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2019-06-06 15:28:14,561 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2019-06-06 15:28:14,610 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 17 classes define auto mapping attributes
DEBUG 2019-06-06 15:28:14,610 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2019-06-06 15:28:14,618 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Users.CreateUserDto
DEBUG 2019-06-06 15:28:14,618 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Users.UserDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Sessions.Dto.TenantLoginInfoDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Sessions.Dto.UserLoginInfoDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Roles.Dto.CreateRoleDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Roles.Dto.PermissionDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Roles.Dto.RoleDto
DEBUG 2019-06-06 15:28:14,619 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.MultiTenancy.Dto.CreateTenantDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.MultiTenancy.Dto.TenantDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.CommentDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.EventTaskDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.EventTaskMemberDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.GroupTaskDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.ProjectCreateDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.ProjectDto
DEBUG 2019-06-06 15:28:14,620 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - PMTool16Bit.Services.ProjectMemberDto
INFO  2019-06-06 15:28:19,020 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2019-06-06 15:28:19,535 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 516.1896ms 200 text/html
INFO  2019-06-06 15:28:19,594 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2019-06-06 15:28:19,594 [9    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2019-06-06 15:28:19,595 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2019-06-06 15:28:19,598 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
